ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile,Transcriptions,AlternativeValues
Portuguese-7-210-1,,Portuguese,7-210,quarto; peça,quarto,k w a ɾ t u,,,,false,^quarto$,Portuguese,,
Portuguese-7-210-2,,Portuguese,7-210,quarto; peça,peça,p ɛ s ɐ,,,,false,^peça$,Portuguese,,
Portuguese-7-220-1,,Portuguese,7-220,porta; portão,porta,p ɔ ɾ t ɐ,,,,false,^porta$,Portuguese,,
Portuguese-7-220-2,,Portuguese,7-220,porta; portão,portão,p o ɾ t ɐ̃ũ,,,,false,^portão$,Portuguese,,
Portuguese-7-221-1,,Portuguese,7-221,umbral; ombreira da porta,umbral,ũ b ɾ a ɫ,,,,false,^umbral$,Portuguese,,
Portuguese-7-221-2,,Portuguese,7-221,umbral; ombreira da porta,ombreira_da_porta,õ b ɾ ɐi ɾ ɐ + d ɐ + p ɔ ɾ t ɐ,,,,false,^ombreira_da_porta$,Portuguese,,
Portuguese-7-230-1,,Portuguese,7-230,fechadura; cadeado,fechadura,f ɨ ʃ ɐ d u ɾ ɐ,,,,false,^fechadura$,Portuguese,,
Portuguese-7-230-2,,Portuguese,7-230,fechadura; cadeado,cadeado,k ɐ d i a d u,,,,false,^cadeado$,Portuguese,,
Portuguese-7-231-1,,Portuguese,7-231,trinco,trinco,t ɾ ĩ k u,,,,false,^trinco$,Portuguese,,
Portuguese-7-240-1,,Portuguese,7-240,chave,chave,ʃ a v ɨ,,,,false,^chave$,Portuguese,,
Portuguese-7-250-1,,Portuguese,7-250,janela,janela,ʒ ɐ n ɛ l ɐ,,,,false,^janela$,Portuguese,,
Portuguese-7-260-1,,Portuguese,7-260,chão; soalho,chão,ʃ ɐ̃ũ,,,,false,^chão$,Portuguese,,
Portuguese-7-260-2,,Portuguese,7-260,chão; soalho,soalho,s u a ʎ u,,,,false,^soalho$,Portuguese,,
Portuguese-7-270-1,,Portuguese,7-270,parede,parede,p ɐ ɾ ɛ d ɨ,,,,false,^parede$,Portuguese,,
Portuguese-7-310-1,,Portuguese,7-310,lareira,lareira,l ɐ ɾ ɐi ɾ ɐ,,,,false,^lareira$,Portuguese,,
Portuguese-7-320-1,,Portuguese,7-320,fogão,fogão,f u ɡ ɐ̃ũ,,,,false,^fogão$,Portuguese,,
Portuguese-7-330-1,,Portuguese,7-330,chaminé,chaminé,ʃ ɐ m i n ɛ,,,,false,^chaminé$,Portuguese,,
Portuguese-7-370-1,,Portuguese,7-370,escada,escada,ʃ k a d ɐ,,,,false,^escada$,Portuguese,,
Portuguese-7-420-1,,Portuguese,7-420,cama,cama,k ɐ m ɐ,,,,false,^cama$,Portuguese,,
Portuguese-7-421-1,,Portuguese,7-421,almofada; travesseiro,almofada,a ɫ m u f a d ɐ,,,,false,^almofada$,Portuguese,,
Portuguese-7-421-2,,Portuguese,7-421,almofada; travesseiro,travesseiro,t ɾ ɐ v ɨ s ɐi ɾ u,,,,false,^travesseiro$,Portuguese,,
Portuguese-7-422-1,,Portuguese,7-422,cobertor,cobertor,k u b ɨ ɾ t o ɾ,,,,false,^cobertor$,Portuguese,,
Portuguese-7-430-1,,Portuguese,7-430,cadeira,cadeira,k ɐ d ɐi ɾ ɐ,,,,false,^cadeira$,Portuguese,,
Portuguese-7-440-1,,Portuguese,7-440,mesa,mesa,m ɛ z ɐ,,,,false,^mesa$,Portuguese,,
Portuguese-7-450-1,,Portuguese,7-450,candeeiro; tocha,candeeiro,k ɐ̃ d ɨ ɐi ɾ u,,,,false,^candeeiro$,Portuguese,,
Portuguese-7-450-2,,Portuguese,7-450,candeeiro; tocha,tocha,t ɔ ʃ ɐ,,,,false,^tocha$,Portuguese,,
Portuguese-7-460-1,,Portuguese,7-460,vela,vela,v ɛ l ɐ,,,,false,^vela$,Portuguese,,
Portuguese-7-470-1,,Portuguese,7-470,prateleira,prateleira,p ɾ ɐ t ɨ l ɐi ɾ ɐ,,,,false,^prateleira$,Portuguese,,
Portuguese-7-480-1,,Portuguese,7-480,gamela,gamela,ɡ ɐ m ɛ l ɐ,,,,false,^gamela$,Portuguese,,
Portuguese-7-510-1,,Portuguese,7-510,telhado; teto,telhado,t ɨ ʎ a d u,,,,false,^telhado$,Portuguese,,
Portuguese-7-510-2,,Portuguese,7-510,telhado; teto,teto,t ɛ t u,,,,false,^teto$,Portuguese,,
Portuguese-7-520-1,,Portuguese,7-520,palha; colmo; sapé,palha,p a ʎ ɐ,,,,false,^palha$,Portuguese,,
Portuguese-7-520-2,,Portuguese,7-520,palha; colmo; sapé,colmo,k ɔ ɫ m u,,,,false,^colmo$,Portuguese,,
Portuguese-7-520-3,,Portuguese,7-520,palha; colmo; sapé,sapé,s ɐ p ɛ,,,,false,^sapé$,Portuguese,,
Portuguese-7-530-1,,Portuguese,7-530,espinhaço; ombreira,espinhaço,ʃ p i ɲ a s u,,,,false,^espinhaço$,Portuguese,,
Portuguese-7-530-2,,Portuguese,7-530,espinhaço; ombreira,ombreira,õ b ɾ ɐi ɾ ɐ,,,,false,^ombreira$,Portuguese,,
Portuguese-7-540-1,,Portuguese,7-540,viga; barrote,viga,v i ɡ ɐ,,,,false,^viga$,Portuguese,,
Portuguese-7-540-2,,Portuguese,7-540,viga; barrote,barrote,b ɐ ʁ ɔ t ɨ,,,,false,^barrote$,Portuguese,,
Portuguese-7-550-1,,Portuguese,7-550,viga; trave,viga,v i ɡ ɐ,,,,false,^viga$,Portuguese,,
Portuguese-7-550-2,,Portuguese,7-550,viga; trave,trave,t ɾ a v ɨ,,,,false,^trave$,Portuguese,,
Portuguese-7-560-1,,Portuguese,7-560,poste; vara,poste,p ɔ ʃ t ɨ,,,,false,^poste$,Portuguese,,
Portuguese-7-560-2,,Portuguese,7-560,poste; vara,vara,v a ɾ ɐ,,,,false,^vara$,Portuguese,,
Portuguese-7-570-1,,Portuguese,7-570,tábua,tábua,t a b w ɐ,,,,false,^tábua$,Portuguese,,
Portuguese-7-580-1,,Portuguese,7-580,arco,arco,a ɾ k u,,,,false,^arco$,Portuguese,,
Portuguese-7-610-1,,Portuguese,7-610,pedreiro,pedreiro,p ɨ d ɾ ɐi ɾ u,,,,false,^pedreiro$,Portuguese,,
Portuguese-7-620-1,,Portuguese,7-620,tijolo,tijolo,t i ʒ ɔ l u,,,,false,^tijolo$,Portuguese,,
Portuguese-7-630-1,,Portuguese,7-630,argamassa,argamassa,ɐ ɾ ɡ ɐ m a s ɐ,,,,false,^argamassa$,Portuguese,,
Portuguese-7-640-1,,Portuguese,7-640,adobe,adobe,ɐ d ɔ b ɨ,,,,false,^adobe$,Portuguese,,
Portuguese-8-110-1,,Portuguese,8-110,lavrador; fazendeiro,lavrador,l ɐ v ɾ ɐ d o ɾ,,,,false,^lavrador$,Portuguese,,
Portuguese-8-110-2,,Portuguese,8-110,lavrador; fazendeiro,fazendeiro,f ɐ z ẽ d ɐi ɾ u,,,,false,^fazendeiro$,Portuguese,,
Portuguese-8-120-1,,Portuguese,8-120,campo,campo,k ɐ̃ p u,,,,false,^campo$,Portuguese,,
Portuguese-8-130-1,,Portuguese,8-130,jardim; horta,jardim,ʒ ɐ ɾ d ĩ,,,,false,^jardim$,Portuguese,,
Portuguese-8-130-2,,Portuguese,8-130,jardim; horta,horta,ɔ ɾ t ɐ,,,,false,^horta$,Portuguese,,
Portuguese-8-150-1,,Portuguese,8-150,cultivar,cultivar,k u ɫ t i v a ɾ,,,,false,^cultivar$,Portuguese,,
Portuguese-8-160-1,,Portuguese,8-160,cerca,cerca,s ɛ ɾ k ɐ,,,,false,^cerca$,Portuguese,,
Portuguese-8-170-1,,Portuguese,8-170,fosso; canal; vala,fosso,f ɔ s u,,,,false,^fosso$,Portuguese,,
Portuguese-8-170-2,,Portuguese,8-170,fosso; canal; vala,canal,k ɐ n a ɫ,,,,false,^canal$,Portuguese,,
Portuguese-8-170-3,,Portuguese,8-170,fosso; canal; vala,vala,v a l ɐ,,,,false,^vala$,Portuguese,,
Portuguese-8-210-1,,Portuguese,8-210,arar,arar,ɐ ɾ a ɾ,,,,false,^arar$,Portuguese,,
Portuguese-8-212-1,,Portuguese,8-212,sulco,sulco,s u ɫ k u,,,,false,^sulco$,Portuguese,,
Portuguese-8-220-1,,Portuguese,8-220,cavar; escavar,cavar,k ɐ v a ɾ,,,,false,^cavar$,Portuguese,,
Portuguese-8-220-2,,Portuguese,8-220,cavar; escavar,escavar,ʃ k ɐ v a ɾ,,,,false,^escavar$,Portuguese,,
Portuguese-8-230-1,,Portuguese,8-230,pá,pá,p a,,,,false,^pá$,Portuguese,,
Portuguese-8-240-1,,Portuguese,8-240,pá,pá,p a,,,,false,^pá$,Portuguese,,
Portuguese-8-250-1,,Portuguese,8-250,enxada,enxada,ẽ ʃ a d ɐ,,,,false,^enxada$,Portuguese,,
Portuguese-8-260-1,,Portuguese,8-260,forcado; forquilha,forcado,f u ɾ k a d u,,,,false,^forcado$,Portuguese,,
Portuguese-8-260-2,,Portuguese,8-260,forcado; forquilha,forquilha,f u ɾ k i ʎ ɐ,,,,false,^forquilha$,Portuguese,,
Portuguese-8-270-1,,Portuguese,8-270,ancinho,ancinho,ɐ̃ s i ɲ u,,,,false,^ancinho$,Portuguese,,
Portuguese-8-310-1,,Portuguese,8-310,semear,semear,s ɨ m i a ɾ,,,,false,^semear$,Portuguese,,
Portuguese-8-311-1,,Portuguese,8-311,semente,semente,s ɨ m ẽ t ɨ,,,,false,^semente$,Portuguese,,
Portuguese-8-320-1,,Portuguese,8-320,ceifar; segar,ceifar,s ɐi f a ɾ,,,,false,^ceifar$,Portuguese,,
Portuguese-8-320-2,,Portuguese,8-320,ceifar; segar,segar,s ɨ ɡ a ɾ,,,,false,^segar$,Portuguese,,
Portuguese-8-330-1,,Portuguese,8-330,foice; gadanha,foice,f oi s ɨ,,,,false,^foice$,Portuguese,,
Portuguese-8-330-2,,Portuguese,8-330,foice; gadanha,gadanha,ɡ ɐ d ɐ ɲ ɐ,,,,false,^gadanha$,Portuguese,,
Portuguese-8-340-1,,Portuguese,8-340,debulhar,debulhar,d ɨ b u ʎ a ɾ,,,,false,^debulhar$,Portuguese,,
Portuguese-8-350-1,,Portuguese,8-350,eira,eira,ɐi ɾ ɐ,,,,false,^eira$,Portuguese,,
Portuguese-8-410-1,,Portuguese,8-410,colheita,colheita,k u ʎ ɐi t ɐ,,,,false,^colheita$,Portuguese,,
Portuguese-8-420-1,,Portuguese,8-420,grão,grão,ɡ ɾ ɐ̃ũ,,,,false,^grão$,Portuguese,,
Portuguese-8-430-1,,Portuguese,8-430,trigo,trigo,t ɾ i ɡ u,,,,false,^trigo$,Portuguese,,
Portuguese-8-440-1,,Portuguese,8-440,cevada,cevada,s ɨ v a d ɐ,,,,false,^cevada$,Portuguese,,
Portuguese-8-450-1,,Portuguese,8-450,centeio,centeio,s ẽ t ɐi u,,,,false,^centeio$,Portuguese,,
Portuguese-8-460-1,,Portuguese,8-460,aveia,aveia,ɐ v ɐi ɐ,,,,false,^aveia$,Portuguese,,
Portuguese-8-470-1,,Portuguese,8-470,milho,milho,m i ʎ u,,,,false,^milho$,Portuguese,,
Portuguese-8-480-1,,Portuguese,8-480,arroz,arroz,ɐ ʁ ɔ ʃ,,,,false,^arroz$,Portuguese,,
Portuguese-8-510-1,,Portuguese,8-510,erva; grama; relva,erva,ɛ ɾ v ɐ,,,,false,^erva$,Portuguese,,
Portuguese-8-510-2,,Portuguese,8-510,erva; grama; relva,grama,ɡ ɾ ɐ m ɐ,,,,false,^grama$,Portuguese,,
Portuguese-8-510-3,,Portuguese,8-510,erva; grama; relva,relva,ʁ ɛ ɫ v ɐ,,,,false,^relva$,Portuguese,,
Portuguese-8-520-1,,Portuguese,8-520,palha; feno,palha,p a ʎ ɐ,,,,false,^palha$,Portuguese,,
Portuguese-8-520-2,,Portuguese,8-520,palha; feno,feno,f ɛ n u,,,,false,^feno$,Portuguese,,
Portuguese-8-530-1,,Portuguese,8-530,planta,planta,p l ɐ̃ t ɐ,,,,false,^planta$,Portuguese,,
Portuguese-8-531-1,,Portuguese,8-531,plantar; semear,plantar,p l ɐ̃ t a ɾ,,,,false,^plantar$,Portuguese,,
Portuguese-8-531-2,,Portuguese,8-531,plantar; semear,semear,s ɨ m i a ɾ,,,,false,^semear$,Portuguese,,
Portuguese-8-540-1,,Portuguese,8-540,raiz,raiz,ʁ ai ʃ,,,,false,^raiz$,Portuguese,,
Portuguese-8-550-1,,Portuguese,8-550,ramo; galho,ramo,ʁ ɐ m u,,,,false,^ramo$,Portuguese,,
Portuguese-8-550-2,,Portuguese,8-550,ramo; galho,galho,ɡ a ʎ u,,,,false,^galho$,Portuguese,,
Portuguese-8-560-1,,Portuguese,8-560,folha,folha,f ɔ ʎ ɐ,,,,false,^folha$,Portuguese,,
Portuguese-8-570-1,,Portuguese,8-570,flor,flor,f l ɔ ɾ,,,,false,^flor$,Portuguese,,
Portuguese-8-600-1,,Portuguese,8-600,árvore,árvore,a ɾ v u ɾ ɨ,,,,false,^árvore$,Portuguese,,
Portuguese-8-610-1,,Portuguese,8-610,carvalho,carvalho,k ɐ ɾ v a ʎ u,,,,false,^carvalho$,Portuguese,,
Portuguese-8-620-1,,Portuguese,8-620,faia,faia,f ai ɐ,,,,false,^faia$,Portuguese,,
Portuguese-8-630-1,,Portuguese,8-630,bétula,bétula,b ɛ t u l ɐ,,,,false,^bétula$,Portuguese,,
Portuguese-8-640-1,,Portuguese,8-640,pinheiro,pinheiro,p i ɲ ɐi ɾ u,,,,false,^pinheiro$,Portuguese,,
Portuguese-8-650-1,,Portuguese,8-650,abeto,abeto,ɐ b ɛ t u,,,,false,^abeto$,Portuguese,,
Portuguese-8-660-1,,Portuguese,8-660,bolota,bolota,b u l ɔ t ɐ,,,,false,^bolota$,Portuguese,,
Portuguese-8-670-1,,Portuguese,8-670,vinha,vinha,v i ɲ ɐ,,,,false,^vinha$,Portuguese,,
Portuguese-8-680-1,,Portuguese,8-680,tabaco,tabaco,t ɐ b a k u,,,,false,^tabaco$,Portuguese,,
Portuguese-8-690-1,,Portuguese,8-690,fumar,fumar,f u m a ɾ,,,,false,^fumar$,Portuguese,,
Portuguese-8-691-1,,Portuguese,8-691,cachimbo,cachimbo,k ɐ ʃ ĩ b u,,,,false,^cachimbo$,Portuguese,,
Portuguese-8-720-1,,Portuguese,8-720,toco,toco,t ɔ k u,,,,false,^toco$,Portuguese,,
Portuguese-8-730-1,,Portuguese,8-730,tronco,tronco,t ɾ õ k u,,,,false,^tronco$,Portuguese,,
Portuguese-8-740-1,,Portuguese,8-740,rama bifurcada,rama_bifurcada,ʁ ɐ m ɐ + b i f u ɾ k a d ɐ,,,,false,^rama_bifurcada$,Portuguese,,
Portuguese-8-750-1,,Portuguese,8-750,casca,casca,k a ʃ k ɐ,,,,false,^casca$,Portuguese,,
Portuguese-8-760-1,,Portuguese,8-760,seiva,seiva,s ɐi v ɐ,,,,false,^seiva$,Portuguese,,
Portuguese-8-810-1,,Portuguese,8-810,palmeira,palmeira,p a ɫ m ɐi ɾ ɐ,,,,false,^palmeira$,Portuguese,,
Portuguese-8-820-1,,Portuguese,8-820,coco,coco,k ɔ k u,,,,false,^coco$,Portuguese,,
Portuguese-8-830-1,,Portuguese,8-830,fruta cítrica,fruta_cítrica,f ɾ u t ɐ + s i t ɾ i k ɐ,,,,false,^fruta_cítrica$,Portuguese,,
Portuguese-8-840-1,,Portuguese,8-840,bananeira,bananeira,b ɐ n ɐ n ɐi ɾ ɐ,,,,false,^bananeira$,Portuguese,,
Portuguese-8-850-1,,Portuguese,8-850,baniana,baniana,b ɐ n j ɐ n ɐ,,,,false,^baniana$,Portuguese,,
Portuguese-8-910-1,,Portuguese,8-910,batata doce,batata_doce,b ɐ t a t ɐ + d ɔ s ɨ,,,,false,^batata_doce$,Portuguese,,
Portuguese-8-912-1,,Portuguese,8-912,inhame; cará,inhame,i ɲ ɐ m ɨ,,,,false,^inhame$,Portuguese,,
Portuguese-8-912-2,,Portuguese,8-912,inhame; cará,cará,k ɐ ɾ a,,,,false,^cará$,Portuguese,,
Portuguese-8-920-1,,Portuguese,8-920,mandioca,mandioca,m ɐ̃ d j ɔ k ɐ,,,,false,^mandioca$,Portuguese,,
Portuguese-8-930-1,,Portuguese,8-930,cabaça,cabaça,k ɐ b a s ɐ,,,,false,^cabaça$,Portuguese,,
Portuguese-8-931-1,,Portuguese,8-931,abóbora,abóbora,ɐ b ɔ b u ɾ ɐ,,,,false,^abóbora$,Portuguese,,
Portuguese-8-940-1,,Portuguese,8-940,bambu,bambu,b ɐ̃ b u,,,,false,^bambu$,Portuguese,,
Portuguese-8-941-1,,Portuguese,8-941,cana de açúcar,cana_de_açúcar,k ɐ n ɐ + d ɨ + ɐ s u k ɐ ɾ,,,,false,^cana_de_açúcar$,Portuguese,,
Portuguese-8-960-1,,Portuguese,8-960,raízes venenosas,raízes_venenosas,ʁ ɐ i z ɨ ʃ + v ɨ n ɨ n ɔ z ɐ ʃ,,,,false,^raízes_venenosas$,Portuguese,,
